# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 16:09:41 2025
#
# User preference: *
#
# COLUMN toi:            TESS Object of Interest
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
#
loc_rowid,toi,toipfx,tid,tfopwg_disp,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
4768,5155.01,5155,388811663,KP,9.7956535,0.0000822,-0.0000822,0,2.7073092,0.9062120,-0.9062120,0,1633.7953711,214.7078400,-214.7078400,0,2.8237599,3.3757446,-3.3757446,0,21.9640270,,,,552.1381323,,,,109.2180000,0.9235000,-0.9235000,0,4147.0000000,124.6000000,-124.6000000,0,4.5500000,0.1100000,-0.1100000,0,0.7066320,0.0674497,-0.0674497,0
4769,5156.01,5156,468889418,PC,22.8524131,0.0000697,-0.0000697,0,2.0350000,0.8060000,-0.8060000,0,1265.0000000,3932.7600000,-3932.7600000,0,8.9921100,3.1500400,-3.1500400,0,52.6640000,,,,750.0000000,,,,160.9680000,1.2940000,-1.2940000,0,5857.9000000,140.7000000,-140.7000000,0,4.4000000,0.0900000,-0.0900000,0,1.0800000,0.0800000,-0.0800000,0
4770,5157.01,5157,38161230,APC,2.5194039,0.0000202,-0.0000202,0,1.1130000,0.0340000,-0.0340000,0,1935.0000000,40.6849000,-40.6849000,0,7.6572900,,,0,219.3440000,,,,,,,,476.8840000,,,0,6380.0000000,,,0,,,,0,1.7600000,,,0
4771,5158.01,5158,337647366,PC,4.7464485,0.0000168,-0.0000168,0,2.4080000,0.4040000,-0.4040000,0,1940.0000000,2.7477400,-2.7477400,0,10.3209000,0.7153700,-0.7153700,0,281.8230000,,,,1141.0000000,,,,1175.9800000,43.0150000,-43.0150000,0,5890.5000000,110.4000000,-110.4000000,0,3.7600000,0.0800000,-0.0800000,0,2.2600000,0.1300000,-0.1300000,0
4772,5159.01,5159,286712787,PC,5.8365098,0.0000552,-0.0000552,0,2.6998895,0.3766988,-0.3766988,0,256.7044803,25.2198560,-25.2198560,0,1.6134349,0.2802013,-0.2802013,0,133.1006284,,,,866.2929420,,,,55.1788000,0.1828000,-0.1828000,0,5259.0000000,119.5000000,-119.5000000,0,4.5300000,0.0800000,-0.0800000,0,0.8540840,0.0465779,-0.0465779,0
4773,5159.02,5159,286712787,PC,3.6469454,0.0000409,-0.0000409,0,2.4652655,0.3931599,-0.3931599,0,145.1854235,21.8763560,-21.8763560,0,1.0301459,1.9709032,-1.9709032,0,249.1602293,,,,1013.3032371,,,,55.1788000,0.1828000,-0.1828000,0,5259.0000000,119.5000000,-119.5000000,0,4.5300000,0.0800000,-0.0800000,0,0.8540840,0.0465779,-0.0465779,0
4774,516.01,516,318937509,APC,1.0485500,0.0000730,-0.0000730,0,1.0627990,0.0587930,-0.0587930,0,34644.9539780,2105.8394000,-2105.8394000,0,4.1837970,0.9770040,-0.9770040,0,26.9192494,,,,580.9456261,,,,150.5000000,2.0185000,-2.0185000,0,3109.0000000,98.0000000,-98.0000000,0,5.0657700,0.5488950,-0.5488950,0,0.2020000,0.0460000,-0.0460000,0
4775,5160.01,5160,4165850,PC,4.2807509,0.0000279,-0.0000279,0,2.0510000,0.3020000,-0.3020000,0,447.0000000,35.1380000,-35.1380000,0,2.2347400,0.1450410,-0.1450410,0,177.5370000,,,,1016.0000000,,,,151.4650000,1.0350000,-1.0350000,0,5653.3000000,111.1000000,-111.1000000,0,4.4100000,0.0700000,-0.0700000,0,1.0300000,0.0500000,-0.0500000,0
4776,5161.01,5161,277697921,PC,5.7519475,0.0000202,-0.0000202,0,2.4280000,0.2150000,-0.2150000,0,1200.0000000,0.6622360,-0.6622360,0,2.9637400,0.2958880,-0.2958880,0,37.7733000,,,,690.0000000,,,,157.6560000,1.3555000,-1.3555000,0,4181.8000000,127.7000000,-127.7000000,0,4.4000000,0.1100000,-0.1100000,0,0.8400000,0.0800000,-0.0800000,0
4777,5162.01,5162,60286662,KP,8.5623289,0.0000607,-0.0000607,0,3.0961685,0.4399975,-0.4399975,0,4321.4694896,349.6607000,-349.6607000,0,6.9223911,1.2588531,-1.2588531,0,133.8066806,,,,867.4395087,,,,564.4540000,13.7000000,-13.7000000,0,5545.3000000,88.6000000,-88.6000000,0,4.4100000,,,0,1.0230401,,,0
4778,5163.01,5163,115010361,KP,15.4658691,0.0000393,-0.0000393,0,3.1600000,0.2790000,-0.2790000,0,2380.0000000,1.1552700,-1.1552700,0,5.0791100,0.2665840,-0.2665840,0,33.0649000,,,,668.0000000,,,,268.5150000,3.6790000,-3.6790000,0,5480.8000000,106.3000000,-106.3000000,0,4.4100000,0.0800000,-0.0800000,0,1.0200000,0.0500000,-0.0500000,0
4779,5164.01,5164,6892385,KP,8.2669589,0.0000523,-0.0000523,0,3.3280000,0.5290000,-0.5290000,0,1316.0000000,58.6805000,-58.6805000,0,3.4480700,0.2240150,-0.2240150,0,140.1250000,,,,958.0000000,,,,197.9890000,1.5425000,-1.5425000,0,5411.1000000,139.0000000,-139.0000000,0,4.4900000,0.0900000,-0.0900000,0,0.9200000,0.0500000,-0.0500000,0
4780,5165.01,5165,349986198,PC,3.5775010,0.0002060,-0.0002060,0,1.6620000,0.2760000,-0.2760000,0,1300.0000000,1.5300400,-1.5300400,0,3.3001000,0.2464930,-0.2464930,0,95.4633000,,,,870.0000000,,,,245.3020000,2.0900000,-2.0900000,0,4642.1000000,107.9000000,-107.9000000,0,4.4300000,0.0900000,-0.0900000,0,0.8700000,0.0600000,-0.0600000,0
4781,5166.01,5166,59582240,PC,1.7726881,0.0003463,-0.0003463,0,1.4090000,0.3480000,-0.3480000,0,390.0000000,2.5395300,-2.5395300,0,1.7148000,0.1820780,-0.1820780,0,482.1080000,,,,1305.0000000,,,,112.3350000,0.6210000,-0.6210000,0,5502.0000000,135.3000000,-135.3000000,0,4.5300000,0.0800000,-0.0800000,0,0.8900000,0.0500000,-0.0500000,0
4782,5167.01,5167,458686504,PC,4.8740385,0.0000453,-0.0000453,0,4.1250000,0.1570000,-0.1570000,0,6410.0000000,0.3168590,-0.3168590,0,14.3194000,,,0,819.4040000,,,,1490.0000000,,,,1425.0200000,59.2350000,-59.2350000,0,6504.4000000,32.5000000,-32.5000000,0,4.0500000,,,0,1.8000000,,,0
4783,5168.01,5168,363548415,KP,6.7713411,0.0000084,-0.0000084,0,2.8360000,0.3680000,-0.3680000,0,2930.0000000,1.2890300,-1.2890300,0,5.0796500,0.3455740,-0.3455740,0,144.1700000,,,,965.0000000,,,,249.6450000,2.4650000,-2.4650000,0,5231.0000000,137.3000000,-137.3000000,0,4.4900000,0.0900000,-0.0900000,0,0.8900000,0.0600000,-0.0600000,0
4784,5169.01,5169,350023518,PC,8.0387972,0.0000287,-0.0000287,0,1.4870000,0.4870000,-0.4870000,0,738.0000000,64.9440000,-64.9440000,0,2.2560400,0.1747090,-0.1747090,0,42.1222000,,,,709.0000000,,,,36.2194000,0.0773500,-0.0773500,0,5002.0000000,120.0690000,-120.0690000,0,4.5683600,0.0851961,-0.0851961,0,0.7800000,0.0500000,-0.0500000,0
4785,517.01,517,308307606,FP,9.8850244,0.0000118,-0.0000118,0,2.4234353,0.1411991,-0.1411991,0,9891.3681761,513.5525000,-513.5525000,0,11.9173601,8.3280780,-8.3280780,0,66.4246834,,,,728.1185957,,,,416.2170000,2.6445000,-2.6445000,0,5522.0000000,180.0000000,-180.0000000,0,4.3949300,,,0,0.8191960,,,0
4786,5170.01,5170,330690135,KP,14.7565015,0.0016877,-0.0016877,0,4.9375033,0.3731993,-0.3731993,0,2238.4830035,136.2673500,-136.2673500,0,5.7395617,0.9270195,-0.9270195,0,102.1266495,,,,810.7827881,,,,343.9900000,5.1565000,-5.1565000,0,5790.7000000,105.0000000,-105.0000000,0,4.3000000,0.0700000,-0.0700000,0,1.2017400,0.0541709,-0.0541709,0
4787,5171.01,5171,110996418,PC,15.7815791,0.0000787,-0.0000787,0,3.9993972,0.3002593,-0.3002593,0,12007.7992641,752.6389000,-752.6389000,0,11.7676797,0.6352225,-0.6352225,0,65.8903912,,,,726.6499887,,,,696.6950000,,,0,5780.0000000,,,0,4.4380000,,,0,1.0000000,,,0
4788,5172.01,5172,53287554,PC,4.7218077,0.0014608,-0.0014608,0,2.7238343,0.3042274,-0.3042274,0,1410.4539374,125.2434160,-125.2434160,0,3.1241380,0.3812875,-0.3812875,0,80.1967213,,,,763.2360985,,,,84.1815000,0.3833500,-0.3833500,0,4570.0000000,118.1170000,-118.1170000,0,4.5958100,0.0931772,-0.0931772,0,0.7076150,0.0515578,-0.0515578,0
4789,5173.01,5173,98669309,KP,4.0035773,0.0008880,-0.0008880,0,2.0958153,0.2947518,-0.2947518,0,14273.8513137,1139.4954000,-1139.4954000,0,12.9627879,1.9405705,-1.9405705,0,365.8185403,,,,1115.4142221,,,,876.5650000,27.9080000,-27.9080000,0,5318.0000000,122.0000000,-122.0000000,0,4.3310600,,,0,1.0849200,,,0
4790,5174.01,5174,49428710,CP,12.2193392,0.0000669,-0.0000669,0,4.8876935,0.2760881,-0.2760881,0,1670.1310625,73.9484900,-73.9484900,0,4.8045458,0.4249239,-0.4249239,0,100.9111624,,,,808.3726382,,,,197.2430000,2.1815000,-2.1815000,0,5643.7700000,110.9470000,-110.9470000,0,4.3595800,0.0736267,-0.0736267,0,1.0945700,0.0513442,-0.0513442,0
4791,5175.01,5175,55266835,PC,6.8548465,0.0002770,-0.0002770,0,1.5226064,0.0686064,-0.0686064,0,16276.2815794,849.4104000,-849.4104000,0,15.6545004,0.6808158,-0.6808158,0,126.5073461,,,,855.3595051,,,,414.8450000,5.6960000,-5.6960000,0,4797.5000000,34.9666000,-34.9666000,0,4.2779800,,,0,1.0619200,,,0
4792,5176.01,5176,437054764,PC,20.3550739,0.0022565,-0.0022565,0,3.5018936,0.2557990,-0.2557990,0,37499.7343542,2102.7820000,-2102.7820000,0,10.5079933,0.6571722,-0.6571722,0,3.5797006,,,,350.8176432,,,,268.6850000,3.6615000,-3.6615000,0,3728.0000000,157.0000000,-157.0000000,0,4.7033700,0.0102615,-0.0102615,0,0.5390920,0.0168765,-0.0168765,0
4793,5177.01,5177,350033870,PC,2.2085904,0.0000067,-0.0000067,0,3.9920000,0.3550000,-0.3550000,0,151.0000000,4.4193800,-4.4193800,0,1.8831000,0.0952637,-0.0952637,0,3785.8200000,,,,2185.0000000,,,,154.9650000,1.1640000,-1.1640000,0,6183.0000000,128.3000000,-128.3000000,0,4.0600000,0.0800000,-0.0800000,0,1.6800000,0.0800000,-0.0800000,0
4794,5178.01,5178,149969625,KP,14.0666014,0.0052146,-0.0052146,0,2.7078373,0.7538540,-0.7538540,0,1450.8250307,187.3485400,-187.3485400,0,3.1908777,2.8080952,-2.8080952,0,37.0819499,,,,629.3763076,,,,134.5910000,1.1890000,-1.1890000,0,5141.6700000,104.3910000,-104.3910000,0,4.5305100,0.0751918,-0.0751918,0,0.8376060,0.0416307,-0.0416307,0
4795,5179.01,5179,288671122,PC,0.2874782,0.0000002,-0.0000002,0,0.4450000,0.0750000,-0.0750000,0,1940.0000000,14.0362000,-14.0362000,0,5.5340200,0.4982020,-0.4982020,0,5953.7700000,,,,2447.0000000,,,,256.7390000,1.6705000,-1.6705000,0,5702.0000000,129.2000000,-129.2000000,0,4.4300000,0.0700000,-0.0700000,0,1.0200000,0.0500000,-0.0500000,0
4796,518.01,518,264979636,PC,17.8789700,0.0045850,-0.0045850,0,2.1241010,0.8090950,-0.8090950,0,976.8015790,136.6454600,-136.6454600,0,3.6185240,4.1932060,-4.1932060,0,63.7655934,,,,720.7196301,,,,159.8140000,1.2190000,-1.2190000,0,5596.0000000,187.0000000,-187.0000000,0,4.3223300,0.2949620,-0.2949620,0,1.1367400,0.1515920,-0.1515920,0
4797,5180.01,5180,346972413,PC,2.7779767,0.0000236,-0.0000236,0,1.7530000,0.1610000,-0.1610000,0,7890.0000000,8.3330200,-8.3330200,0,15.9998000,1.0191000,-1.0191000,0,609.4950000,,,,1384.0000000,,,,705.4080000,24.7675000,-24.7675000,0,6976.0000000,161.0000000,-161.0000000,0,4.1600000,0.1000000,-0.1000000,0,1.7100000,0.0900000,-0.0900000,0
4798,5181.01,5181,346667887,PC,3.8922407,0.0000233,-0.0000233,0,2.6520000,0.2360000,-0.2360000,0,6100.0000000,4.2674000,-4.2674000,0,13.0318000,0.7838380,-0.7838380,0,387.9310000,,,,1236.0000000,,,,480.1550000,6.6805000,-6.6805000,0,5943.0000000,137.4000000,-137.4000000,0,4.0300000,0.0800000,-0.0800000,0,1.6600000,0.0900000,-0.0900000,0
4799,5182.01,5182,99654378,PC,7.3039588,0.0000656,-0.0000656,0,3.2180000,0.3040000,-0.3040000,0,2050.0000000,1.6920300,-1.6920300,0,4.1503100,0.2432390,-0.2432390,0,149.7320000,,,,974.0000000,,,,208.2670000,1.7885000,-1.7885000,0,5718.0000000,127.2000000,-127.2000000,0,4.5300000,0.0800000,-0.0800000,0,0.9000000,0.0400000,-0.0400000,0
4800,5183.01,5183,298829544,PC,2.7395591,0.0005220,-0.0005220,0,3.4295122,0.2019175,-0.2019175,0,9227.4218481,473.5541000,-473.5541000,0,15.2592010,0.8469752,-0.8469752,0,1691.1708699,,,,1635.5605318,,,,1084.0900000,43.2350000,-43.2350000,0,5919.0000000,122.0000000,-122.0000000,0,4.1000000,,,0,1.5425000,,,0
4801,5184.01,5184,28643432,FP,2.2751393,0.0000111,-0.0000111,0,2.0870000,0.5910000,-0.5910000,0,3350.0000000,7.5184500,-7.5184500,0,10.5509000,0.7146270,-0.7146270,0,1207.2300000,,,,1642.0000000,,,,504.9700000,6.1690000,-6.1690000,0,5810.0000000,123.9000000,-123.9000000,0,3.9900000,0.0800000,-0.0800000,0,1.7100000,0.0800000,-0.0800000,0
4802,5185.01,5185,462808933,PC,4.2788309,0.0000295,-0.0000295,0,4.3990000,0.2310000,-0.2310000,0,7750.0000000,3.0127600,-3.0127600,0,17.4175000,1.0561900,-1.0561900,0,1098.8500000,,,,1603.0000000,,,,770.4830000,26.5795000,-26.5795000,0,6353.0000000,144.2000000,-144.2000000,0,3.9400000,0.0900000,-0.0900000,0,1.9800000,0.1100000,-0.1100000,0
4803,5186.01,5186,68453985,PC,2.5032540,0.0000108,-0.0000108,0,2.8280000,0.1340000,-0.1340000,0,9960.0000000,3.5324500,-3.5324500,0,17.5644000,0.7504680,-0.7504680,0,3356.6800000,,,,2120.0000000,,,,804.7420000,20.5620000,-20.5620000,0,8076.0000000,180.8000000,-180.8000000,0,4.2500000,0.0800000,-0.0800000,0,1.7300000,0.0600000,-0.0600000,0
4804,5187.01,5187,441590110,PC,17.8597459,0.0001572,-0.0001572,0,4.8620000,0.3910000,-0.3910000,0,2180.0000000,2.1630000,-2.1630000,0,6.1283800,0.3441200,-0.3441200,0,80.0325000,,,,833.0000000,,,,436.1830000,4.8755000,-4.8755000,0,6263.0000000,123.1000000,-123.1000000,0,4.3000000,0.0800000,-0.0800000,0,1.3000000,0.0600000,-0.0600000,0
4805,5188.01,5188,141677268,PC,22.4334100,0.0002413,-0.0002413,0,6.0770000,0.6560000,-0.6560000,0,940.0000000,1.0930500,-1.0930500,0,6.9652000,0.4675280,-0.4675280,0,46.3189000,,,,726.0000000,,,,357.1740000,3.4180000,-3.4180000,0,5395.0000000,130.5000000,-130.5000000,0,3.7000000,0.0800000,-0.0800000,0,2.2500000,0.1300000,-0.1300000,0
4806,5189.01,5189,408549705,FP,9.5064017,0.0000298,-0.0000298,0,3.2580000,0.3150000,-0.3150000,0,8710.0000000,660.7590000,-660.7590000,0,14.3253000,3.1427600,-3.1427600,0,287.7390000,,,,1147.0000000,,,,497.2690000,3.5445000,-3.5445000,0,5999.0000000,141.1000000,-141.1000000,0,4.4100000,0.0800000,-0.0800000,0,1.0900000,0.0500000,-0.0500000,0
4807,519.01,519,218795833,CP,1.2652338,0.0000007,-0.0000007,0,1.2121003,0.0166939,-0.0166939,0,110215.6795079,1072.4487000,-1072.4487000,0,11.9244053,0.3808433,-0.3808433,0,53.9865076,,,,691.3390016,,,,115.5570000,0.9295000,-0.9295000,0,3225.0000000,100.0000000,-100.0000000,0,5.0045700,0.5315160,-0.5315160,0,0.3553090,0.0109591,-0.0109591,0
4808,5190.01,5190,289574465,PC,5.7488688,0.0000420,-0.0000420,0,4.4120000,0.2360000,-0.2360000,0,5080.0000000,2.4581600,-2.4581600,0,12.6677000,0.6330740,-0.6330740,0,786.2340000,,,,1475.0000000,,,,675.2810000,9.6740000,-9.6740000,0,6728.0000000,127.4000000,-127.4000000,0,4.1200000,0.0900000,-0.0900000,0,1.7300000,0.0800000,-0.0800000,0
4809,5191.01,5191,359469754,PC,3.0278609,0.0000276,-0.0000276,0,3.6690000,0.3750000,-0.3750000,0,6680.0000000,9.4945100,-9.4945100,0,15.5158000,0.9280470,-0.9280470,0,4163.1400000,,,,2237.0000000,,,,757.6130000,14.7465000,-14.7465000,0,8032.0000000,1134.2000000,-1134.2000000,0,4.1700000,0.1400000,-0.1400000,0,1.9000000,0.0800000,-0.0800000,0
4810,5192.01,5192,336125492,PC,4.7271324,0.0000187,-0.0000187,0,4.6720000,0.1910000,-0.1910000,0,8600.0000000,2.6196600,-2.6196600,0,16.0689000,0.8148240,-0.8148240,0,868.6720000,,,,1512.0000000,,,,825.9770000,17.1500000,-17.1500000,0,6121.7000000,109.4000000,-109.4000000,0,4.0200000,0.0800000,-0.0800000,0,1.7400000,0.0800000,-0.0800000,0
4811,5193.01,5193,336126253,PC,18.9972068,0.0002025,-0.0002025,0,3.9060000,0.5170000,-0.5170000,0,2960.0000000,5.6692200,-5.6692200,0,4.7954000,0.3348970,-0.3348970,0,28.2737000,,,,642.0000000,,,,253.9380000,1.4435000,-1.4435000,0,5469.0000000,123.8000000,-123.8000000,0,4.5300000,0.0800000,-0.0800000,0,0.8800000,0.0400000,-0.0400000,0
4812,5194.01,5194,288612903,PC,7.0485133,0.0000575,-0.0000575,0,3.5430000,0.2580000,-0.2580000,0,4950.0000000,2.9160200,-2.9160200,0,9.8045800,0.5289810,-0.5289810,0,202.2300000,,,,1050.0000000,,,,526.6420000,6.1090000,-6.1090000,0,5889.0000000,123.5000000,-123.5000000,0,4.2000000,0.0800000,-0.0800000,0,1.3700000,0.0600000,-0.0600000,0
4813,5195.01,5195,357145112,PC,3.1523405,0.0000151,-0.0000151,0,3.1110000,0.2440000,-0.2440000,0,6440.0000000,6.4257200,-6.4257200,0,12.6359000,0.8131470,-0.8131470,0,895.1260000,,,,1523.0000000,,,,491.0540000,7.4560000,-7.4560000,0,6124.0000000,456.0000000,-456.0000000,0,4.1300000,0.1200000,-0.1200000,0,1.5400000,0.0800000,-0.0800000,0
4814,5196.01,5196,383828887,PC,2.5677096,0.0000139,-0.0000139,0,2.8820000,0.1960000,-0.1960000,0,10430.0000000,11.5672000,-11.5672000,0,12.6572000,,,0,917.7730000,,,,1533.0000000,,,,763.7030000,9.5725000,-9.5725000,0,5854.0000000,122.0000000,-122.0000000,0,4.2800000,,,0,1.2400000,,,0
4815,5197.01,5197,219431828,APC,20.5773388,0.0000580,-0.0000580,0,1.5030000,0.2590000,-0.2590000,0,8520.0000000,13.7363000,-13.7363000,0,8.5939300,0.6294260,-0.6294260,0,2.8160800,,,,360.0000000,,,,232.2480000,1.3955000,-1.3955000,0,5062.0000000,122.2000000,-122.2000000,0,4.4700000,0.0900000,-0.0900000,0,0.8900000,0.0500000,-0.0500000,0
4816,5198.01,5198,193628179,FP,3.2623468,0.0000083,-0.0000083,0,2.9100000,0.2150000,-0.2150000,0,8540.0000000,2.3030300,-2.3030300,0,13.2175000,0.7465120,-0.7465120,0,689.8930000,,,,1427.0000000,,,,504.3720000,5.6395000,-5.6395000,0,5957.4000000,142.7000000,-142.7000000,0,4.1800000,0.0800000,-0.0800000,0,1.4100000,0.0800000,-0.0800000,0
4817,5199.01,5199,298049015,FP,3.9131371,0.0006544,-0.0006544,0,1.8460000,0.3550000,-0.3550000,0,37860.0000000,236.5670000,-236.5670000,0,12.4444000,1.1223500,-1.1223500,0,25.4932000,,,,625.0000000,,,,372.3550000,6.7285000,-6.7285000,0,3773.0000000,157.0000000,-157.0000000,0,4.6400000,0.0100000,-0.0100000,0,0.6200000,0.0200000,-0.0200000,0
4818,520.01,520,148479278,PC,0.5236130,0.0000124,-0.0000124,0,2.3004521,0.2848845,-0.2848845,0,82.9259401,10.4250280,-10.4250280,0,1.4861645,0.6619821,-0.6619821,0,26568.3567102,,,,3256.1988827,,,,222.3150000,1.5185000,-1.5185000,0,7450.0000000,211.0000000,-211.0000000,0,4.3398600,0.4168110,-0.4168110,0,1.5294900,0.0543920,-0.0543920,0
4819,5200.01,5200,21101556,PC,17.4372954,0.0001140,-0.0001140,0,2.9670000,0.3620000,-0.3620000,0,2060.0000000,571.3900000,-571.3900000,0,11.4845000,3.7865300,-3.7865300,0,215.6080000,,,,1067.0000000,,,,451.5680000,4.6525000,-4.6525000,0,6520.0000000,132.2000000,-132.2000000,0,4.2600000,0.0900000,-0.0900000,0,1.4300000,0.0600000,-0.0600000,0
4820,5201.01,5201,267810289,PC,3.8558229,0.0000063,-0.0000063,0,3.4620000,0.0790000,-0.0790000,0,13730.0000000,1.7289700,-1.7289700,0,17.8128000,,,0,502.1710000,,,,1318.0000000,,,,914.2380000,11.6475000,-11.6475000,0,5704.0000000,123.0000000,-123.0000000,0,4.1000000,,,0,1.4800000,,,0
4821,5202.01,5202,320324079,PC,34.6141657,0.0002519,-0.0002519,0,2.6600000,1.1840000,-1.1840000,0,1470.0000000,79.6523000,-79.6523000,0,7.6965000,1.7256700,-1.7256700,0,31.4696000,,,,659.0000000,,,,567.1800000,5.7080000,-5.7080000,0,6382.0000000,125.9000000,-125.9000000,0,4.0700000,0.0900000,-0.0900000,0,1.7200000,0.0700000,-0.0700000,0
4822,5203.01,5203,158323182,PC,15.1255732,0.0003451,-0.0003451,0,6.4240000,0.9670000,-0.9670000,0,2080.0000000,6.4872100,-6.4872100,0,10.2442000,0.8492970,-0.8492970,0,161.6720000,,,,993.0000000,,,,1119.7700000,19.8700000,-19.8700000,0,5907.2000000,140.3000000,-140.3000000,0,3.7500000,0.0900000,-0.0900000,0,2.2800000,0.1200000,-0.1200000,0
4823,5204.01,5204,65845738,PC,1.5936030,0.0000075,-0.0000075,0,3.2440000,0.2770000,-0.2770000,0,5300.0000000,2.9860800,-2.9860800,0,14.4804000,0.7556360,-0.7556360,0,5402.3300000,,,,2388.0000000,,,,821.7540000,23.4630000,-23.4630000,0,6589.0000000,613.0000000,-613.0000000,0,3.9800000,0.1100000,-0.1100000,0,1.9900000,0.0900000,-0.0900000,0
4824,5205.01,5205,419411415,CP,1.6306523,0.0000568,-0.0000568,0,1.2020000,0.0830000,-0.0830000,0,68050.0000000,37.0700000,-37.0700000,0,11.1125000,0.4286630,-0.4286630,0,30.1966000,,,,653.0000000,,,,86.4493000,0.4158500,-0.4158500,0,3262.0000000,157.0000000,-157.0000000,0,4.8300000,,,0,0.4000000,0.0100000,-0.0100000,0
4825,5206.01,5206,159117779,PC,4.4716261,0.0000156,-0.0000156,0,6.4510000,0.1920000,-0.1920000,0,5000.0000000,0.9751580,-0.9751580,0,17.4958000,0.9352130,-0.9352130,0,1694.8700000,,,,1787.0000000,,,,1297.2700000,24.2450000,-24.2450000,0,5972.0000000,128.3000000,-128.3000000,0,3.7200000,0.0800000,-0.0800000,0,2.4100000,0.1200000,-0.1200000,0
4826,5207.01,5207,147892178,PC,24.6951647,0.0001775,-0.0001775,0,3.6960000,0.4110000,-0.4110000,0,13290.0000000,13.8769000,-13.8769000,0,6.4104600,0.2985450,-0.2985450,0,3.1891200,,,,372.0000000,,,,156.8150000,0.4225000,-0.4225000,0,3850.0000000,157.0000000,-157.0000000,0,4.6800000,0.0100000,-0.0100000,0,0.5600000,0.0200000,-0.0200000,0
4827,5208.01,5208,110738386,PC,12.2307873,0.0001094,-0.0001094,0,3.6270000,0.2800000,-0.2800000,0,4330.0000000,4.4622200,-4.4622200,0,8.6836600,,,0,85.8245000,,,,,,,,386.6380000,,,0,6164.0000000,,,0,,,,0,1.3100000,,,0
